id,created_at,updated_at,date,attributed_sales_same_sku1d,roas_clicks14d,units_sold_clicks1d,placement_classification,attributed_sales_same_sku14d,sales7d,campaign_rule_based_budget_amount,attributed_sales_same_sku30d,kindle_edition_normalized_pages_royalties14d,units_sold_same_sku1d,campaign_status,purchases_same_sku7d,campaign_budget_amount,purchases7d,units_sold_same_sku30d,cost_per_click,units_sold_clicks14d,campaign_id,click_through_rate,kindle_edition_normalized_pages_read14d,campaign_applicable_budget_rule_name,acos_clicks14d,units_sold_clicks30d,qualified_borrows,campaign_budget_currency_code,campaign_applicable_budget_rule_id,units_sold_same_sku14d,units_sold_clicks7d,campaign_bidding_strategy,attributed_sales_same_sku7d,top_of_search_impression_share,royalty_qualified_borrows,sales1d,add_to_list,purchases_same_sku14d,spend,purchases_same_sku1d,campaign_budget_type,purchases1d,units_sold_same_sku7d,cost,retailer,sales14d,sales30d,impressions,purchases_same_sku30d,purchases14d,purchases30d,clicks,campaign_name,report_type_request,country_code_request,customer_request,file_name_request,parse_time_request
84756,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,112480725342057,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,2,0,0,0,0,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84757,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,112480725342057,0.0,0,,nan,0,0,USD,,0,0,manual,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-NMN Capsules-nmn-EM-CPC-1.2w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84759,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-11,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,103105471930136,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,3,0,0,0,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84760,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,103105471930136,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,29,0,0,0,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84761,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,1.5,0,103105471930136,0.0711743772241993,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,1.5,0,DAILY_BUDGET,0,0,1.5,Amazon,0.0,0.0,1405,0,0,0,1,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84762,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,20.39,2.4865853658536587,1,Detail Page on-Amazon,20.39,20.39,,20.39,0,1,ENABLED,1,150.0,1,1,1.37,1,103105471930136,0.14278914802475012,0,,40.21579205492888,1,0,USD,,1,1,legacy,20.39,,0,20.39,0,1,8.2,1,DAILY_BUDGET,1,1,8.2,Amazon,20.39,20.39,4202,1,1,1,6,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84763,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,1.05,0,103105471930136,0.10749798441279225,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,8.37,0,DAILY_BUDGET,0,0,8.37,Amazon,0.0,0.0,7442,0,0,0,8,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84764,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-16,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.68,0,103105471930136,0.09025270758122744,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,1.36,0,DAILY_BUDGET,0,0,1.36,Amazon,0.0,0.0,2216,0,0,0,2,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84765,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-17,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.3,0,103105471930136,0.05537098560354374,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.3,0,DAILY_BUDGET,0,0,0.3,Amazon,0.0,0.0,1806,0,0,0,1,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84769,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,20.39,13.593333333333334,1,Other on-Amazon,20.39,20.39,,20.39,0,1,ENABLED,1,150.0,1,1,1.5,1,103105471930136,100.0,0,,7.356547327121138,1,0,USD,,1,1,legacy,20.39,,0,20.39,0,1,1.5,1,DAILY_BUDGET,1,1,1.5,Amazon,20.39,20.39,1,1,1,1,1,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84770,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,103105471930136,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,2,0,0,0,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84771,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-16,0.0,0.0,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,4.75,0,103105471930136,0.30959752321981426,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,9.5,0,DAILY_BUDGET,0,0,9.5,Amazon,0.0,0.0,646,0,0,0,2,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84772,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-17,81.56,2.4715151515151517,4,Other on-Amazon,81.56,81.56,,81.56,0,4,ENABLED,4,150.0,4,4,4.71,4,103105471930136,0.5937234944868532,0,,40.461010299166254,4,0,USD,,4,4,legacy,81.56,,0,81.56,0,4,33.0,4,DAILY_BUDGET,4,4,33.0,Amazon,81.56,81.56,1179,4,4,4,7,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84776,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,150.0,0,0,0.0,0,103105471930136,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84777,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,20.39,3.3983333333333334,1,Top of Search on-Amazon,40.78,40.78,,40.78,0,1,ENABLED,2,150.0,2,2,6.0,2,103105471930136,2.73972602739726,0,,29.426189308484552,2,0,USD,,2,2,legacy,40.78,,0,20.39,0,2,12.0,1,DAILY_BUDGET,1,2,12.0,Amazon,40.78,40.78,73,2,2,2,2,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84778,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,163.12,1.3810854288375243,8,Top of Search on-Amazon,163.12,163.12,,163.12,0,8,ENABLED,8,150.0,8,8,5.62,8,103105471930136,7.118644067796611,0,,72.4068170671898,8,0,USD,,8,8,legacy,163.12,,0,163.12,0,8,118.11,8,DAILY_BUDGET,8,8,118.11,Amazon,163.12,163.12,295,8,8,8,21,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84779,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,61.17,0.5669663546204468,3,Top of Search on-Amazon,61.17,61.17,,61.17,0,3,ENABLED,3,150.0,3,3,5.39,3,103105471930136,7.246376811594203,0,,176.37730913846656,3,0,USD,,3,3,legacy,61.17,,0,61.17,0,3,107.89,3,DAILY_BUDGET,3,3,107.89,Amazon,61.17,61.17,276,3,3,3,20,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84780,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-16,61.17,1.0985991379310345,3,Top of Search on-Amazon,101.95,101.95,,101.95,0,3,ENABLED,5,150.0,5,5,5.16,5,103105471930136,13.846153846153847,0,,91.0250122609122,5,0,USD,,5,5,legacy,101.95,,0,61.17,0,5,92.8,3,DAILY_BUDGET,3,5,92.8,Amazon,101.95,101.95,130,5,5,5,18,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84781,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-17,122.34,1.2139313355824568,6,Top of Search on-Amazon,122.34,122.34,,122.34,0,6,ENABLED,6,150.0,6,6,5.3,6,103105471930136,9.5,0,,82.37698218080757,6,0,USD,,6,6,legacy,122.34,,0,122.34,0,6,100.78,6,DAILY_BUDGET,6,6,100.78,Amazon,122.34,122.34,200,6,6,6,19,Inner-SP-KW-biotin gummies-EM-biotin gummies-1w,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84785,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-11,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84786,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,1.5,0,2960493459434,2.3255813953488373,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,1.5,0,DAILY_BUDGET,0,0,1.5,Amazon,0.0,0.0,43,0,0,0,1,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84787,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,1.03,0,2960493459434,0.0754204691153179,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,10.3,0,DAILY_BUDGET,0,0,10.3,Amazon,0.0,0.0,13259,0,0,0,10,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84788,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,20.39,13.593333333333334,1,Detail Page on-Amazon,20.39,20.39,,20.39,0,1,ENABLED,1,20.0,1,1,0.5,1,2960493459434,0.01616205150307079,0,,7.356547327121138,1,0,USD,,1,1,legacy,20.39,,0,20.39,0,1,1.5,1,DAILY_BUDGET,1,1,1.5,Amazon,20.39,20.39,18562,1,1,1,3,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84789,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,61.17,12.483673469387755,3,Detail Page on-Amazon,61.17,61.17,,61.17,0,3,ENABLED,2,20.0,2,3,0.61,3,2960493459434,0.04618670977426246,0,,8.010462645087461,3,0,USD,,3,3,legacy,61.17,,0,61.17,0,2,4.9,2,DAILY_BUDGET,2,3,4.9,Amazon,61.17,61.17,17321,2,2,2,8,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84790,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-16,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.65,0,2960493459434,0.06837606837606838,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,6.51,0,DAILY_BUDGET,0,0,6.51,Amazon,0.0,0.0,14625,0,0,0,10,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84791,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-17,0.0,0.0,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.64,0,2960493459434,0.013051422605063952,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,1.27,0,DAILY_BUDGET,0,0,1.27,Amazon,0.0,0.0,15324,0,0,0,2,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84795,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-11,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,5,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84796,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,0.0,1.0069135802469136,0,Other on-Amazon,20.39,20.39,,20.39,0,0,ENABLED,1,20.0,1,1,4.05,1,2960493459434,1.0615711252653928,0,,99.31338891613535,1,0,USD,,1,1,legacy,20.39,,0,0.0,0,1,20.25,0,DAILY_BUDGET,0,1,20.25,Amazon,20.39,20.39,471,1,1,1,5,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84797,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,21.59,0.31759721591768797,1,Other on-Amazon,41.98,41.98,,41.98,0,1,ENABLED,2,20.0,2,2,3.89,2,2960493459434,0.4710446106954835,0,,314.86422105764655,2,0,USD,,2,2,legacy,41.98,,0,21.59,0,2,132.18,1,DAILY_BUDGET,1,2,132.18,Amazon,41.98,41.98,7218,2,2,2,34,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84798,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,20.39,1.3485449735449737,1,Other on-Amazon,20.39,20.39,,20.39,0,1,ENABLED,1,20.0,1,1,1.89,1,2960493459434,0.5759539236861051,0,,74.15399705738106,1,0,USD,,1,1,legacy,20.39,,0,20.39,0,1,15.12,1,DAILY_BUDGET,1,1,15.12,Amazon,20.39,20.39,1389,1,1,1,8,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84799,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,20.39,1.0488683127572016,1,Other on-Amazon,20.39,20.39,,20.39,0,1,ENABLED,1,20.0,1,1,2.16,1,2960493459434,0.7992895204262878,0,,95.34085335948996,1,0,USD,,1,1,legacy,20.39,,0,20.39,0,1,19.44,1,DAILY_BUDGET,1,1,19.44,Amazon,20.39,20.39,1126,1,1,1,9,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84800,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-16,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,25,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84801,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-17,0.0,nan,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,17,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84805,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84806,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,0.0,0.0,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,3.51,0,2960493459434,2.7027027027027026,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,3.51,0,DAILY_BUDGET,0,0,3.51,Amazon,0.0,0.0,37,0,0,0,1,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84807,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,5,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84808,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,2,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84809,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-17,0.0,nan,0,Top of Search on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,20.0,0,0,0.0,0,2960493459434,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-biotin gummies-Auto,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84813,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-11,0.0,nan,0,Detail Page on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,145.0,0,0,0.0,0,57298629983623,0.0,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,0.0,0,DAILY_BUDGET,0,0,0.0,Amazon,0.0,0.0,1,0,0,0,0,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84815,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-11,22.99,1.1139339968569932,1,Other on-Amazon,42.53,42.53,,42.53,0,1,ENABLED,2,145.0,2,2,3.47,2,57298629983623,1.8121911037891267,0,,89.77192569950623,2,0,USD,,2,2,legacy,42.53,,0,22.99,0,2,38.18,1,DAILY_BUDGET,1,2,38.18,Amazon,42.53,42.53,607,2,2,2,11,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84816,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-12,22.99,1.0226868327402134,1,Other on-Amazon,22.99,22.99,,22.99,0,1,ENABLED,1,145.0,1,1,3.75,1,57298629983623,1.054481546572935,0,,97.78164419312746,1,0,USD,,1,1,legacy,22.99,,0,22.99,0,1,22.48,1,DAILY_BUDGET,1,1,22.48,Amazon,22.99,22.99,569,1,1,1,6,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84817,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-13,39.08,1.7185576077396658,2,Other on-Amazon,39.08,39.08,,39.08,0,2,ENABLED,2,145.0,2,2,3.79,2,57298629983623,0.9345794392523363,0,,58.18833162743091,2,0,USD,,2,2,legacy,39.08,,0,39.08,0,2,22.74,2,DAILY_BUDGET,2,2,22.74,Amazon,39.08,39.08,642,2,2,2,6,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84818,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-14,19.54,0.5397790055248618,1,Other on-Amazon,19.54,19.54,,19.54,0,1,ENABLED,1,145.0,1,1,3.62,1,57298629983623,1.5174506828528074,0,,185.26100307062438,1,0,USD,,1,1,legacy,19.54,,0,19.54,0,1,36.2,1,DAILY_BUDGET,1,1,36.2,Amazon,19.54,19.54,659,1,1,1,10,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
84819,2026-04-21 01:59:24.822405,2026-04-21 01:59:24.822405,2026-04-15,0.0,0.0,0,Other on-Amazon,0.0,0.0,,0.0,0,0,ENABLED,0,145.0,0,0,3.6,0,57298629983623,0.47318611987381703,0,,nan,0,0,USD,,0,0,legacy,0.0,,0,0.0,0,0,10.8,0,DAILY_BUDGET,0,0,10.8,Amazon,0.0,0.0,634,0,0,0,3,Inner-SP-KW-VB-vitamin b complex-PM-3K,spCampaign_placement,US,INNERBRIGHTNESS,spCampaign_placement_innerbrightness_US_2026-03-21_2026-04-20.json,2026-04-21 01:59:24
